5464,"Woodgate Executive Air Charter",NULL,"","CWY","CAUSEWAY","United Kingdom","N"
5465,"World Airways",NULL,"WO","WOA","WORLD","United States","Y"
5466,"World Weatherwatch",NULL,"","XWW","","Canada","N"
5467,"World Wing Aviation",NULL,"","WWM","MANAS WING","Kyrgyzstan","N"
5468,"Worldspan",NULL,"1P","","","United States","N"
5469,"Worldwide Air Charter Systems",NULL,"","CSW","CHARTER SYSTEMS","Canada","N"
5470,"Worldwide Aviation Services",NULL,"","WWS","","Pakistan","N"
5471,"Worldwide Jet Charter",NULL,"","WWI","WORLDWIDE","United States","N"
5472,"Wright Air Lines",NULL,"","WRT","WRIGHT-AIR","United States","N"
5473,"Wright Air Service",NULL,"8V","WRF","WRIGHT FLYER","United States","N"
5474,"Wuhan Airlines",NULL,"","CWU","WUHAN AIR","China","N"
5475,"Wycombe Air Centre",NULL,"","WYC","WYCOMBE","United Kingdom","N"
5476,"Wyoming Airlines",NULL,"","WYG","WYOMING","United States","N"
5479,"XL Airways France",NULL,"SE","SEU","STARWAY","France","Y"
5480,"XP Internation",NULL,"","XPS","XP PARCEL","Netherlands","N"
5481,"Xabre Aerolineas",NULL,"","XAB","AERO XABRE","Mexico","N"
5482,"Xclusive Jet Charter Limited",NULL,"","XJC","EXCLUSIVE JET","United Kingdom","N"
5483,"Xerox Corporation",NULL,"","XER","XEROX","United States","N"
5484,"Xiamen Airlines",NULL,"MF","CXA","XIAMEN AIR","China","Y"
5485,"Xinjiang Airlines",NULL,"","CXJ","XINJIANG","China","N"
5486,"Xjet Limited",NULL,"","XJT","XRAY","United Kingdom","N"
5487,"Xtra Airways",NULL,"XP","CXP","RUBY MOUNTAIN","United States","N"
5490,"Yak-Service",NULL,"","AKY","YAK-SERVICE","Russia","N"
5491,"Yakolev",NULL,"","YAK","YAK AVIA","Russia","N"
5492,"Yamal Airlines",NULL,"YL","LLM","YAMAL","Russia","Y"
5493,"Yana Airlines",NULL,"","CYG","VICAIR","Cambodia","N"
5494,"Yangtze River Express",NULL,"Y8","YZR","YANGTZE RIVER","China","N"
5495,"Yellow Wings Air Services",NULL,"","ELW","YELLOW WINGS","Kenya","N"
5496,"Yemenia",NULL,"IY","IYE","YEMENI","Yemen","Y"
5497,"Yerevan-Avia",NULL,"","ERV","YEREVAN-AVIA","Armenia","N"
5498,"Young Flying Service",NULL,"","YFS","YOUNG AIR","United States","N"
5499,"Yuhi Air Lines",NULL,"","AYU","","Japan","N"
5500,"Yuzhnaya Aircompany",NULL,"","UGN","PLUTON","Kazakhstan","N"
5501,"Yuzhmashavia",NULL,"","UMK","YUZMASH","Ukraine","Y"
5504,"Z-Avia",NULL,"","RZV","ZEDAVIA","Armenia","N"
5505,"Zagros Airlines",NULL,"","IZG","ZAGROS","Iran","N"
5506,"Zaire Aero Service",NULL,"","ZAI","ZASAIR","Democratic Republic of Congo","N"
5507,"Zairean Airlines",NULL,"","ZAR","ZAIREAN","Democratic Republic of Congo","N"
5508,"Zambian Airways",NULL,"Q3","MBN","ZAMBIANA","Zambia","N"
5509,"Zambezi Airlines",NULL,"","ZMA","ZAMBEZI WINGS","Zambia","N"
5510,"Zanair",NULL,"","TAN","ZANAIR","Tanzania","Y"
5511,"Zantop International Airlines",NULL,"","ZAN","ZANTOP","United States","N"
5512,"ZAS Airlines of Egypt",NULL,"","ZAS","ZAS AIRLINES","Egypt","N"
5513,"Zenith Air",NULL,"","AZR","ZENAIR","South Africa","N"
5514,"Zenmour Airlines",NULL,"","EMR","ZENMOUR","Mauritania","N"
5515,"Zephyr Express",NULL,"","RZR","RECOVERY","United States","N"
5516,"Zhejiang Airlines",NULL,"","CJG","ZHEJIANG","China","N"
5517,"Zhetysu",NULL,"","JTU","ZHETYSU","Kazakhstan","N"
5518,"Zhez Air",NULL,"","KZH","","Kazakhstan","N"
5519,"Zhongfei General Aviation",NULL,"","CFZ","ZHONGFEI","China","N"
5520,"Zhongyuan Aviation",NULL,"","CYN","ZHONGYUAN","China","N"
5521,"Zip",NULL,"3J","WZP","ZIPPER","Canada","N"
5522,"Zimex Aviation",NULL,"C4","IMX","ZIMEX","Switzerland","N"
5523,"Zoom Airlines",NULL,"Z4","OOM","ZOOM","Canada","Y"
5524,"Zoom Airways",NULL,"","ZAW","ZED AIR","Bangladesh","N"
5525,"Zorex",NULL,"","ORZ","ZOREX","Spain","N"
5526,"Zracno Pristaniste Mali Losinj",NULL,"","MLU","MALI LOSINJ","Croatia","N"
5533,"Tyrolean Airways",NULL,"\\N","TYR","TYROLEAN",NULL,"Y"
5556,"buzz",NULL,"UK","BUZ","\\N",NULL,"N"
5559,"Maldivian Air Taxi",NULL,"8Q","\\N","\\N","Maldives","Y"
5584,"Sky Express","SkyExpress","XW","SXR","SKYSTORM","Russia","Y"
5640,"Yellow Air Taxi",NULL,"Y0","\\N","","United States","N"
5651,"Royal Air Cambodge",NULL,"VJ","RAC","","Cambodia","Y"
5813,"Air Mandalay",NULL,"6T","\\N","Six Tango","Burma","Y"
5833,"TEA Switzerland",NULL,"","4SW","","Switzerland","N"
5905,"TAN-SAHSA",NULL,"SH","\\N","Sierra Hotel","Honduras","N"
5982,"Air Busan",NULL,"BX","ABL","Air Busan","Republic of Korea","Y"
6002,"TUI Airlines Belgium","now Jetairlfy","TB","TUB","BEAUTY","Belgium","N"
6182,"Arctic Air",NULL,"","AKR","Arctic Norway","Norway","N"
6183,"Braathens","Braathens SAFE","BU","BRA","Braathens","Norway","N"
6196,"Globus",NULL,"GH","GLP","","Russia","Y"
6222,"Air Kazakhstan",NULL,"9Y","KZK","Kazakh","Kazakhstan","Y"
6557,"Japan Air System",NULL,"JD","JAS","Air System","Japan","Y"
6578,"Annsett New Zealand (NZA)",NULL,"ZQ","\\N","","New Zealand","N"
6855,"EasyJet (DS)",NULL,"DS","\\N","","Switzerland","Y"
6856,"Rheintalflug",NULL,"","RTL","Rheintal","Austria","N"
6860,"Dan-Air London",NULL,"","DAN","","United Kingdom","N"
6862,"Fred. Olsen",NULL,"","FOF","","Norway","N"
8359,"Star Peru (2I)",NULL,"2I","\\N","","Peru","Y"
8434,"Robin Hood Aviation",NULL,"","RHA","Sherwood","Austria","N"
8461,"Carnival Air Lines",NULL,"KW","\\N","Carnival Air","United States","Y"
8463,"United Airways",NULL,"4H","UBD","UNITED BANGLADESH","Bangladesh","Y"
8523,"Inter European Airways",NULL,"","IEA","","United Kingdom","N"
8568,"Trans Maldivian Airways",NULL,"M8","TMW","","Maldives","N"
8576,"Fly540",NULL,"5H","FFV","SWIFT TANGO","Kenya","Y"
8745,"Transavia France",NULL,"TO","TVF","FRENCH SUN","France","Y"
8809,"Island Air (WP)",NULL,"WP","MKU","","United States","Y"
9018,"1-2-go","fly 1-2-go","OG","\\N","","Thailand","N"
9082,"Uni Air",NULL,"B7","UIA","Glory","Taiwan","Y"
9135,"Gomelavia",NULL,"YD","\\N","","Belarus","Y"
9225,"NordWind Airlines","NordWind Airlines","","NWS","NORDLAND","Russia","N"
9239,"Red Wings","Avialinii 400","WZ","RWZ","AIR RED","Russia","Y"
9286,"Hellenic Star Airways",NULL,"","HST","Hellenic Star","Greece","N"
9287,"BAE Systems Flight Training",NULL,"","BAZ","","Australia","N"
9335,"TUIfly (X3)",NULL,"11","\\N","","Germany","Y"
9343,"Felix Airways",NULL,"FU","FXX","","Yemen","Y"
9344,"Kostromskie avialinii",NULL,"K1","KOQ","","Russia","Y"
9373,"Greenfly",NULL,"XX","GFY","","Spain","Y"
9531,"Tajik Air",NULL,"7J","\\N","","Tajikistan","Y"
9541,"Air Mozambique",NULL,"TM","\\N","","Mozambique","Y"
9577,"ELK Airways",NULL,"--","ELK","","Estonia","Y"
9620,"Gabon Airlines",NULL,"GY","GBK","GABON AIRLINES","Gabon","Y"
9626,"MCA Airlines",NULL,"","MCA","CALSON","Sweden","Y"
9656,"Maldivo Airlines",NULL,"ML","MAV","Maldivo","Maldives","Y"
9666,"Virgin Pacific",NULL,"VH","VNP","","Fiji","Y"
9764,"Zest Air",NULL,"Z2","\\N","","Philippines","Y"
9784,"Yangon Airways",NULL,"HK","\\N","Hotel Kilo","Burma","Y"
9793,"Transport Aérien Transrégional","TAT","IJ","\\N","","France","N"
9798,"LÍO Flugmennt",NULL,"","LIO","","Iceland","N"
9808,"Minerva Airlines",NULL,"N4","\\N","","Italy","N"
9809,"Eastar Jet",NULL,"ZE","ESR","Eastar","South Korea","Y"
9810,"Jin Air",NULL,"LJ","JNA","Jin Air","South Korea","Y"
9811,"Wataniya Airways",NULL,"","KW1","","Kuwait","Y"
9814,"Aéris (Priv)",NULL,"SH","\\N","","France","N"
9818,"Air Arabia Maroc",NULL,"3O","\\N","Air Arabia","Morocco","Y"
9825,"Baltic Air lines",NULL,"B1","BA1","Baltic","Latvia","Y"
9828,"Ciel Canadien",NULL,"YC","YCC","Ciel","Canada","Y"
9829,"Canadian National Airways",NULL,"CN","YCP","CaNational","Canada","Y"
9833,"Epic Holiday","Epic Holidays","FA","4AA","Epic","United States","Y"
9838,"Indochina Airlines",NULL,"","AXC","Airspup","Vietnam","Y"
9840,"JetWind",NULL,"","JWW","Jetwind","United States","N"
9851,"Air Comet Chile",NULL,"3I","\\N","","Chile","Y"
9853,"Nazca",NULL,"-.","\\N","","Peru","N"
9859,"German Air Force - FLB",NULL,"","FLB","FLB","Germany","Y"
10069,"City-Air Germany",NULL,"","CIP","","Germany","N"
10094,"Voronezhskie Airlanes",NULL,"DN","\\N","","Russia","N"
10114,"Line Blue",NULL,"L8","LBL","Bluebird","Germany","Y"
10117,"FlyLAL Charters",NULL,"","LLC","","Lithuania","Y"
10118,"Blue Sky America",NULL,"BU","BKY","","United States","N"
10119,"Texas Spirit",NULL,"XS","TXP","","United States","N"
10121,"Illinois Airways",NULL,"IL","ILW","","United States","N"
10122,"Salzburg arrows","SZA","SZ","\\N","SZA","Austria","Y"
10123,"Texas Wings",NULL,"TQ","TXW","TXW","United States","Y"
10124,"California Western",NULL,"KT","CWS","","United States","N"
10128,"Dennis Sky","Dennis Sky Holding","DH","DSY","DSY","Israel","Y"
10224,"Zz",NULL,"ZZ","\\N","","Belgium","Y"
10226,"Atifly",NULL,"A1","A1F","atifly","United States","Y"
10318,"Air UK",NULL,"UK","\\N","","United Kingdom","N"
10334,"Suckling Airways",NULL,"CB","\\N","","United Kingdom","N"
10367,"Reno Sky",NULL,"RY","\\N","","United States","N"
10371,"Aerolineas heredas santa maria",NULL,"","SZB","","Dominican Republic","Y"
10372,"Ciao Air",NULL,"99","\\N","","Italy","Y"
10642,"Jc royal.britannica",NULL,"","JRB","","United Kingdom","Y"
10646,"Birmingham European",NULL,"VB","\\N","","United Kingdom","N"
10650,"Pal airlines",NULL,"5P","\\N","","Chile","Y"
10673,"CanXpress",NULL,"C1","CA1","CAX","Canada","Y"
10674,"Danube Wings (V5)",NULL,"V5","\\N","","Slovakia","Y"
10675,"Sharp Airlines",NULL,"SH","SHA","SHARP","Australia","Y"
10683,"CanXplorer",NULL,"C2","CAP","","Canada","Y"
10715,"Click (Mexicana)",NULL,"QA","\\N","","Mexico","Y"
10735,"World Experience Airline","WEA","W1","WE1","WEA","Canada","Y"
10737,"ALAK",NULL,"J4","\\N","","Russia","Y"
10738,"AJT Air International",NULL,"E9","\\N","","Russia","N"
10739,"Air Choice One",NULL,"3E","\\N","","United States","Y"
10740,"Tianjin Airlines",NULL,"","GCR","","China","Y"
10741,"China United",NULL,"KN","\\N","","China","Y"
10748,"Locair",NULL,"ZQ","LOC","LOCAIR","United States","Y"
10758,"Safi Airlines",NULL,"4Q","\\N","","Afghanistan","Y"
10765,"SeaPort Airlines",NULL,"K5","SQH","SASQUATCH","United States","Y"
10776,"Salmon Air",NULL,"S6","\\N","","United States","Y"
10796,"Fly Illi",NULL,"IL","ILY","","United States","N"
10798,"Bobb Air Freight",NULL,"01","\\N","","Germany","Y"
10800,"Star1 Airlines",NULL,"V9","HCW","","Lithuania","Y"
10845,"Pelita",NULL,"6D","\\N","","Indonesia","Y"
10902,"Alpi Eagles (E8)",NULL,"E8","\\N","","Italy","N"
10912,"Alaska Seaplane Service",NULL,"J5","\\N","","United States","Y"
10929,"TAN",NULL,"T8","\\N","","Argentina","N"
10945,"Enerjet",NULL,"","ENJ","ENERJET AIR","Canada","Y"
10955,"MexicanaLink",NULL,"I6","MXI","LINK","Mexico","Y"
10960,"Island Spirit",NULL,"IP","ISX","","Iceland","Y"
10969,"TACA Peru",NULL,"T0","\\N","TACA PERU","Peru","Y"
11700,"Orbest",NULL,"","OBS","ORBEST","Portugal","Y"
11719,"Southern Air Charter",NULL,"","SOA","","Bahamas","Y"
11724,"SVG Air",NULL,"","SVG","Grenadines","Saint Vincent and the Grenadines","Y"
11726,"Air Century",NULL,"","CEY","","Dominican Republic","Y"
11731,"Pan Am World Airways Dominicana","PAWA Dominicana","7Q","\\N","PAWA","Dominican Republic","Y"
11732,"Primera Air",NULL,"PF","\\N","PRIMERA","Iceland","Y"
11741,"Air Antilles Express",NULL,"3S","\\N","GREEN BIRD","Guadeloupe","Y"
11751,"Sol Lineas Aereas",NULL,"","OLS","FLIGHT SOL","Argentina","Y"
11755,"Regional Paraguaya",NULL,"P7","REP","REGIOPAR","Paraguay","Y"
11761,"VIP Ecuador",NULL,"V6","\\N","","Ecuador","Y"
11762,"Transportes Aereos Cielos Andinos",NULL,"","NDN","ANDINOS","Peru","Y"
11763,"Peruvian Airlines",NULL,"P9","\\N","","Peru","Y"
11765,"EasyFly",NULL,"","EFY","EASYFLY","Colombia","Y"
11767,"Polar Airlines",NULL,"ЯП","\\N","","Russia","Y"
11794,"Catovair",NULL,"OC","\\N","CATOVAIR","Mauritius","Y"
11795,"Andalus Lineas Aereas",NULL,"","ANU","Andalus","Spain","Y"
11798,"Air 26",NULL,"","DCD","DUCARD","Angola","Y"
11800,"Mauritania Airways",NULL,"","MTW","MAURITANIA AIRWAYS","Mauritania","Y"
11802,"CEIBA Intercontinental",NULL,"","CEL","CEIBA LINE","Equatorial Guinea","Y"
11804,"Halcyonair",NULL,"7Z","\\N","CREOLE","Cape Verde","Y"
11805,"Business Aviation",NULL,"4P","\\N","AFRICAN BUSINESS","Congo (Kinshasa)","Y"
11806,"Compagnie Africaine d\\\\'Aviation",NULL,"E9","\\N","AFRICOMPANY","Congo (Kinshasa)","Y"
11808,"Zambia Skyways",NULL,"K8","\\N","ZAMBIA SKIES","Zambia","Y"
11811,"AlMasria Universal Airlines",NULL,"UJ","LMU","ALMASRIA","Egypt","Y"
11813,"EgyptAir Express",NULL,"","MSE","EGYPTAIR EXPRESS","Egypt","Y"
11814,"SmartLynx Airlines",NULL,"6Y","\\N","","Latvia","Y"
11815,"Air Italy Egypt",NULL,"","EUD","","Egypt","Y"
11816,"KoralBlue Airlines",NULL,"K7","KBR","KORAL BLUE","Egypt","Y"
11820,"Wind Rose Aviation",NULL,"","WRC","WIND ROSE","Ukraine","Y"
11823,"Elysian Airlines",NULL,"E4","GIE","","Cameroon","Y"
11833,"Sevenair",NULL,"","SEN","SEVENAIR","Tunisia","Y"
11834,"Hellenic Imperial Airways",NULL,"HT","IMP","IMPERIAL","Greece","Y"
11836,"Amsterdam Airlines",NULL,"WD","AAN","AMSTEL","Netherlands","Y"
11838,"Arik Niger",NULL,"Q9","NAK","","Niger","Y"
11839,"Dana Air",NULL,"DA","\\N","DANACO","Nigeria","Y"
11840,"STP Airways",NULL,"8F","STP","SAOTOME AIRWAYS","Sao Tome and Principe","Y"
11843,"Med Airways",NULL,"7Y","\\N","FLYING CARPET","Lebanon","Y"
11850,"Skyjet Airlines",NULL,"UQ","SJU","SKYJET","Uganda","Y"
11855,"Air Volga",NULL,"G6","\\N","GOUMRAK","Russia","Y"
11856,"Transavia Denmark",NULL,"","TDK","","Denmark","Y"
11857,"Royal Falcon",NULL,"RL","RFJ","","Jordan","Y"
11873,"Euroline",NULL,"4L","MJX","GEO-LINE","Georgia","Y"
11922,"Worldways",NULL,"WG","WGC","","Canada","N"
11943,"Turkuaz Airlines",NULL,"","TRK","TURKU","Turkey","Y"
11947,"Athens Airways",NULL,"ZF","\\N","ATHENSAIR","Greece","Y"
11948,"Viking Hellas",NULL,"VQ","VKH","DELPHI","Greece","Y"
11949,"Norlandair",NULL,"","FNA","NORLAND","Iceland","Y"
11950,"Flugfelag Vestmannaeyja",NULL,"","FVM","ELEGANT","Iceland","Y"
11963,"Starline.kz",NULL,"DZ","\\N","ALUNK","Kazakhstan","Y"
11995,"Euro Harmony","Euro Harmony ","EH","EHM","","Portugal","N"
12960,"Lugansk Airlines",NULL,"L7","\\N","ENTERPRISE LUHANSK","Ukraine","Y"
12961,"Gryphon Airlines",NULL,"6P","\\N","","United States","Y"
12962,"Gadair European Airlines",NULL,"GP","GDR","GADAIR","Spain","Y"
12965,"Spirit of Manila Airlines",NULL,"SM","MNP","MANILA SKY","Philippines","Y"
12975,"Chongqing Airlines",NULL,"OQ","CQN","CHONG QING","China","Y"
12976,"Grand China Air",NULL,"","GDC","GRAND CHINA","China","Y"
12978,"West Air China",NULL,"PN","CHB","WEST CHINA","China","Y"
12990,"Falcon Air (IH)",NULL,"IH","\\N","","Sweden","N"
12997,"QatXpress","qatXpress","C3","QAX","","Qatar","Y"
13076,"OneChina","OneChina","1C","1CH","","China","Y"
13088,"NordStar Airlines",NULL,"Y7","\\N","","Russia","Y"
13089,"Joy Air",NULL,"JR","JOY","JOY AIR","China","Y"
13105,"Air India Regional",NULL,"CD","\\N","ALLIED","India","Y"
13106,"MDLR Airlines",NULL,"9H","\\N","MDLR","India","Y"
13107,"Jagson Airlines",NULL,"","JGN","JAGSON","India","Y"
13108,"Maldivian",NULL,"Q2","\\N","ISLAND AVIATION","Maldives","Y"
13130,"Xpressair",NULL,"XN","\\N","","Indonesia","Y"
13178,"Strategic Airlines",NULL,"VC","\\N","","Australia","Y"
13181,"Fars Air Qeshm",NULL,"","QFZ","FARS AIR","Iran","Y"
13187,"Eastok Avia",NULL,"","EAA","","Kyrgyzstan","Y"
13188,"Jupiter Airlines",NULL,"","JPU","JUPITERAIR","United Arab Emirates","Y"
13189,"Vision Air International",NULL,"","VIS","","Pakistan","Y"
13190,"Al-Naser Airlines",NULL,"NA","\\N","","Iraq","Y"
13200,"Fuji Dream Airlines",NULL,"JH","\\N","FUJI DREAM","Japan","Y"
13202,"Korea Express Air",NULL,"","KEA","","South Korea","Y"
13209,"Eznis Airways",NULL,"","EZA","EZNIS","Mongolia","Y"
13211,"Pacific Flier",NULL,"","PFL","KOROR","Palau","Y"
13217,"Syrian Pearl Airlines",NULL,"","PSB","","Syria","Y"
13218,"SGA Airlines",NULL,"5E","\\N","SIAM","Thailand","Y"
13242,"Air2there",NULL,"F8","\\N","","New Zealand","Y"
13254,"Avianova (Russia)",NULL,"AO","\\N","Nova","Russia","Y"
13303,"Parmiss Airlines (IPV)",NULL,"PA","IPV","IPV","Iran","Y"
13304,"EuropeSky",NULL,"ES","EUV","EuropeSky","Germany","Y"
13306,"BRAZIL AIR","BRAZIL AIR","GB","BZE","BRAZIL AIR","Brazil","Y"
13335,"Homer Air","Homer Sky","MR","OME","","Germany","Y"
13388,"Court Line",NULL,"??","???","","United Kingdom","N"
13389,"South West Africa Territory Force","SWATF","??","***","","Namibia","N"
13390,"Lombards Air",NULL,"++","---","","South Africa","N"
13391,"U.S. Air",NULL,"-+","--+","","United States","Y"
13392,"Flitestar",NULL,"GM","===","","South Africa","N"
13394,"Jayrow",NULL,"\\\\'","\\\\'\\\\","","Australia","Y"
13395,"Llloyd Helicopters",NULL,"::",":::","","Australia","N"
13397,"Wilderness Air",NULL,";;","\\N","","Australia","Y"
13398,"Whitaker Air",NULL,"^^","\\N","","Australia","Y"
13633,"PanAm World Airways",NULL,"WQ","PQW","","United States","Y"
13690,"Virginwings",NULL,"YY","VWA","","Germany","Y"
13704,"KSY","Kreta Sky","KY","KSY","KSY","Greece","Y"
13732,"Buquebus Líneas Aéreas",NULL,"BQ","BQB","","Uruguay","Y"
13734,"SOCHI AIR","SOCHI","CQ","KOL","SLOW FROG","Russia","Y"
13757,"Wizz Air Ukraine",NULL,"WU","WAU","WIZZAIR UKRAINE","Ukraine","Y"
13781,"88",NULL,"47","VVN","","Cyprus","Y"
13815,"LCM AIRLINES",NULL,"LQ","LMM","","Russia","Y"
13838,"Aero Brazil",NULL,"BZ","BZL","","Brazil","N"
13899,"Cambodia Angkor Air (K6)",NULL,"K6","\\N","","Cambodia","Y"
13905,"Skyline nepc",NULL,"D5","\\N","","India","N"
13923,"THREE",NULL,"H3","T33","","China","N"
13936,"Royal European Airlines",NULL,"69","\\N","","United Kingdom","Y"
13947,"Tom\\\\'s & co airliners","Tom\\\\'s air","&T","T&O","T&","France","Y"
13983,"Azul","Azul Linhas Aéreas Brasileiras","AD","AZU","","Brazil","Y"
14061,"LSM Airlines","slowbird","PQ","LOO","slowbird","Russia","Y"
14069,"Zapolyarie Airlines","Zapolyarye Airlines","","PZY","","Russia","Y"
14073,"Finlandian",NULL,"","FN1","","Finland","Y"
14094,"LionXpress","lionXpress","C4","LIX","LIX","Cameroon","Y"
14109,"Nik Airways",NULL,"X1","\\N","","Saudi Arabia","N"
14118,"Genesis",NULL,"GK","\\N","","Pakistan","Y"
14388,"Congo Express",NULL,"XZ","\\N","EXPRESSWAYS","Congo (Kinshasa)","Y"
14485,"Fly Dubai",NULL,"FZ","FDB","","United Arab Emirates","Y"
14620,"Domenican Airlines","Domenican","D1","MDO","Domenican","Dominican Republic","Y"
14679,"ConneX European Airline",NULL,"","2CO","ConneX","Austria","Y"
14725,"Air Atlantic",NULL,"9A","\\N","Atlantic","Canada","N"
14728,"Air Ops",NULL,"CR","\\N","","Sweden","N"
14849,"Aereonautica militare",NULL,"JY","AXZ","","Italy","Y"
14858,"Kal Star Aviation",NULL,"","KLS","","Indonesia","Y"
14881,"LSM AIRLINES ","Russian. Yours Air Lines ","YZ","YZZ","Moscow frog ","Russia","Y"
14921,"Aero Lloyd (YP)",NULL,"YP","AEF","","Germany","N"
15814,"UTair-Express",NULL,"UR","\\N","","Russia","Y"
15837,"Huaxia","HUAXIA","G5","\\N","","China","Y"
15867,"Zabaykalskii Airlines","Baikal Airlines","ZP","ZZZ","Lakeair","Russia","Y"
15887,"CBM America",NULL,"","XBM","AIRMAX","United States","Y"
15893,"Marysya Airlines","MARYSYA AIRLINES","M4","1QA","MARSHAK AIR","Russia","Y"
15897,"N1",NULL,"N1","\\N","","Peru","Y"
15930,"Airlink (SAA)",NULL,"4Z","\\N","","South Africa","Y"
15939,"Westfalia Express VA",NULL,"","WFX","","Germany","Y"
15953,"JobAir",NULL,"3B","\\N","","Czech Republic","Y"
15970,"Zuliana de Aviacion","Zuliana","OD","ULA","","Venezuela","N"
15975,"Black Stallion Airways",NULL,"BZ","BSA","Stallion","United States","Y"
15984,"German International Air Lines","Germanair","GM","GER","","Germany","Y"
15985,"TrasBrasil",NULL,"TB","TBZ","","Brazil","Y"
15989,"TransBrasil Airlines",NULL,"TH","THS","","Brazil","Y"
15999,"China SSS","Chunqiu Airlines","9C","\\N","","China","Y"
16025,"Nihon.jet",NULL,"NJ","\\N","","Japan","N"
16084,"AIR INDOCHINE",NULL,"","IIA","","Vietnam","Y"
16093,"Transportes Aéreos Nacionales de Selva",NULL,"TJ","\\N","Aereos Selva","Peru","N"
16100,"Happy Air",NULL,"","HPY","","Thailand","Y"
16101,"Solar Air",NULL,"","SRB","Solar Air","Thailand","Y"
16103,"Air Mekong",NULL,"P8","MKG","Air Mekong","Vietnam","Y"
16110,"Harbour Air (Priv)",NULL,"H3","\\N","","Canada","Y"
16116,"Air Hamburg (AHO)",NULL,"HH","AHO","Air Hamburg","Germany","Y"
16120,"ZABAIKAL AIRLINES","ZABAIKAL ","Z6","ZTT","BAIKAL ","Russia","Y"
16127,"TransHolding","Trans","TI","THI","","Brazil","Y"
16130,"SUR Lineas Aereas",NULL,"","SZZ","","Argentina","Y"
16131,"Aerolineas Africanas",NULL,"","AA1","","Guinea","Y"
16133,"Yeti Airways",NULL,"YT","\\N","","Nepal","Y"
16134,"Georgian Airlines",NULL,"","GEG","","Georgia","N"
16135,"Yellowstone Club Private Shuttle",NULL,"Y1","\\N","YCS","United States","Y"
16136,"Caucasus Airlines",NULL,"NS","\\N","","Georgia","Y"
16139,"Serbian Airlines",NULL,"S1","SA1","","Serbia","Y"
16149,"Windward Islands Airways",NULL,"WM","\\N","Winair","Netherlands Antilles","Y"
16150,"TransHolding System",NULL,"YO","TYS","","Brazil","Y"
16151,"CCML Airlines",NULL,"CB","CCC","","Colombia","Y"
16197,"Air Charter International",NULL,"SF","\\N","","France","N"
16198,"Small Planet Airlines",NULL,"","ELC","","Lithuania","Y"
16234,"Fly Brasil","Fly Brasil","F1","FBL","FBL","Brazil","Y"
16260,"AUOS","AUOS","","AUK","AUOS","United Kingdom","N"
16261,"CB Airways UK ( Interliging Flights )",NULL,"1F","CIF","","United Kingdom","Y"
16262,"Fly Colombia ( Interliging Flights )",NULL,"3F","3FF","","Colombia","Y"
16264,"Trans Pas Air",NULL,"T6","TP6","","United States","Y"
